# Using errors avg=d*2/sqrt(5), spl=d/sqrt(5), mot=0.
# First column d (in units of standard gate detuning epsilon_1).
# Column 'n' gate infidelity for pure state |0> with 'n-1' tones.
3.467368504525316893e-04 4.019495495666269846e-06 5.403733600140014914e-06 4.464189332198387206e-06 2.389254655466022115e-05 1.951560444579669706e-05 7.196528217789932569e-08
3.630780547701014001e-04 4.407275248752284824e-06 5.517337901217445051e-06 4.564952631569418884e-06 2.388803240549464135e-05 1.951181889325859231e-05 7.578480865078063289e-08
3.801893963205612366e-04 4.832466018345193959e-06 5.641916417942205442e-06 4.675448749158483963e-06 2.388309081702288950e-05 1.950767309533141258e-05 7.997081941102379687e-08
3.981071705534973523e-04 5.298676992837592081e-06 5.778530676847637437e-06 4.796619095692733481e-06 2.387791268232408726e-05 1.950313314014184840e-05 8.478694457636493098e-08
4.168693834703355054e-04 5.809865543104919539e-06 5.928345069294849168e-06 4.929496304928449035e-06 2.387199218345514851e-05 1.949816199942056016e-05 8.982262111878469568e-08
4.365158322401661091e-04 6.370370814190451370e-06 6.092636844368115590e-06 5.075213097227582182e-06 2.386551314592644246e-05 1.949271925649753712e-05 9.534178724290853779e-08
4.570881896148752048e-04 6.984950550292801097e-06 6.272807081653120065e-06 5.235012006110650873e-06 2.385842376972924228e-05 1.948676081231504043e-05 1.014489660056128173e-07
4.786300923226385375e-04 7.658821477685151535e-06 6.470392729163165768e-06 5.410256058269169444e-06 2.385066762977672283e-05 1.948023857356595556e-05 1.080741114378724888e-07
5.011872336272725275e-04 8.397703578522097700e-06 6.687079823541886014e-06 5.602440492968874253e-06 2.384231304608519508e-05 1.947310011540803742e-05 1.153454064484193964e-07
5.248074602497722861e-04 9.207868637783889199e-06 6.924717998235685457e-06 5.813205627758222249e-06 2.383303378050705135e-05 1.946528832386107410e-05 1.233151548651889584e-07
5.495408738576247707e-04 1.009619347203116746e-05 7.185336413972898129e-06 6.044350984613089395e-06 2.382288684954492197e-05 1.945674101233585418e-05 1.320541234139938069e-07
5.754399373371566406e-04 1.107021829016563430e-05 7.471161246219715224e-06 6.297850799308335468e-06 2.381179332977545471e-05 1.944739051773503036e-05 1.416341124382825001e-07
6.025595860743581137e-04 1.213821068690723592e-05 7.784634892038511111e-06 6.575871044356418338e-06 2.379954709019749259e-05 1.943716327024169743e-05 1.521408415916525314e-07
6.309573444801929842e-04 1.330923580367127101e-05 8.128437051446724126e-06 6.880788130603221475e-06 2.378629746191407435e-05 1.942597934645462487e-05 1.636633016888211500e-07
6.606934480075964729e-04 1.459323326002959220e-05 8.505507890332886234e-06 7.215228306600707242e-06 2.377182216406481530e-05 1.941375199576711452e-05 1.763013387501288776e-07
6.918309709189362274e-04 1.600110150290490196e-05 8.919073467672511413e-06 7.582015198570601910e-06 2.375601236304092367e-05 1.940038715519953882e-05 1.901624013811442637e-07
7.244359600749898306e-04 1.754479028837074850e-05 9.372673674179488046e-06 7.984306401587204505e-06 2.373875048200524418e-05 1.938578294891080134e-05 2.053173548954845273e-07
7.585775750291835285e-04 1.923740208586988132e-05 9.870192915317765880e-06 8.425546577761622302e-06 2.371990968863535443e-05 1.936982917860596842e-05 2.220066350755445228e-07
7.943282347242813140e-04 2.109330325761327174e-05 1.041589382388963259e-05 8.909515759603081619e-06 2.369958430614715894e-05 1.935240681083527647e-05 2.400364972343638215e-07
8.317637711026708769e-04 2.312824596195639515e-05 1.101445429751990446e-05 9.440362180535011305e-06 2.367716520423890358e-05 1.933338747883706077e-05 2.601286538395086723e-07
8.709635899560805045e-04 2.535950180804213971e-05 1.167100820242961134e-05 1.002263835248040635e-05 2.365272635729276374e-05 1.931263299570495917e-05 2.821905764616161605e-07
9.120108393559096371e-04 2.780602816443433767e-05 1.239119009865952137e-05 1.066134070881741280e-05 2.362608812433997230e-05 1.928999491318528214e-05 3.064789015905233782e-07
9.549925860214359069e-04 3.048855070897360520e-05 1.318118441018256704e-05 1.136195317563704066e-05 2.359709342059090886e-05 1.926531412865806203e-05 3.331134665884860624e-07
1.000000000000000021e-03 3.342985541787690806e-05 1.404777582258986968e-05 1.213049506454400017e-05 2.356553995108701116e-05 1.923842057482971768e-05 3.623921621676018390e-07
1.047128548050899619e-03 3.665490537141380400e-05 1.499842318541944053e-05 1.297357372598284542e-05 2.353122545428742995e-05 1.920913302166926684e-05 3.945877398159325367e-07
1.096478196143185150e-03 4.019107139452415822e-05 1.604130327959030211e-05 1.389844244026328113e-05 2.349393668565902260e-05 1.917725902833566920e-05 4.300091145381657043e-07
1.148153621496882885e-03 4.406836423176407891e-05 1.718539697814769340e-05 1.491306408218928681e-05 2.345359385214074166e-05 1.914259509794291603e-05 4.697158444422200319e-07
1.202264434617413003e-03 4.831968910701256448e-05 1.844056475386324223e-05 1.602618114660003812e-05 2.340955912627507018e-05 1.910492708101507731e-05 5.126941073907431701e-07
1.258925411794167490e-03 5.298112481444405830e-05 1.981763366443178853e-05 1.724739277975118057e-05 2.336197236763037921e-05 1.906403092166719659e-05 5.600499550784121539e-07
1.318256738556407509e-03 5.809222970598604263e-05 2.132849307834305819e-05 1.858722523895295353e-05 2.331046693448968199e-05 1.901967381845448557e-05 6.122652896900504516e-07
1.380384264602885300e-03 6.369637716430176511e-05 2.298620004537177408e-05 2.005728213794188974e-05 2.325706718431241882e-05 1.897161592190332868e-05 6.698814591921120609e-07
1.445439770745927987e-03 6.984112340080450565e-05 2.480512375657717428e-05 2.167026206234545782e-05 2.319704454745163957e-05 1.891961269673281265e-05 7.334584122276055496e-07
1.513561248436207226e-03 7.657861068455229514e-05 2.680096055041047975e-05 2.344012810207019015e-05 2.313237163553694131e-05 1.886341811563330140e-05 8.027205024019323787e-07
1.584893192461114082e-03 8.396600941928955564e-05 2.899104233922145113e-05 2.538221831183129495e-05 2.306281076935867702e-05 1.880293685996292652e-05 8.799790813807106815e-07
1.659586907437559777e-03 9.206600279410004362e-05 3.139438086230406100e-05 2.751338288542459765e-05 2.298815079193605726e-05 1.873763837523245712e-05 9.660319768567404708e-07
1.737800828749376265e-03 1.009473181136089082e-04 3.403186612827013846e-05 2.985213531303543277e-05 2.290819921868525455e-05 1.866745052980789410e-05 1.061437089777683696e-06
1.819700858609982642e-03 1.106853291755749424e-04 3.692645491759627419e-05 3.241881899695986391e-05 2.282284230914477519e-05 1.859217794231149412e-05 1.168620331615244368e-06
1.905460717963248195e-03 1.213626162207548376e-04 4.010337871362956719e-05 3.523588426856960609e-05 2.273199038582696119e-05 1.851166094102296711e-05 1.286375885145574216e-06
1.995262314968878920e-03 1.330697825089321995e-04 4.359036937273685908e-05 3.832772153722352471e-05 2.263564317583899310e-05 1.842556322073640729e-05 1.417447832441354194e-06
2.089296130854040746e-03 1.459061449107235120e-04 4.741792739737515916e-05 4.172143378622372722e-05 2.253391084250377929e-05 1.833429268227604325e-05 1.563547811778143171e-06
2.187761623949552054e-03 1.599805941234766493e-04 5.161957933752514549e-05 4.544672094142221397e-05 2.242703295118886331e-05 1.823757359309396975e-05 1.724940184466561277e-06
2.290867652767774546e-03 1.754125168202946838e-04 5.623220165384967828e-05 4.953624223913433156e-05 2.231557865983724298e-05 1.813577185361125998e-05 1.907852109850338707e-06
2.398832919019489897e-03 1.923328064790119640e-04 6.129635871898742039e-05 5.402591738379314279e-05 2.219965317995509224e-05 1.802913318593724057e-05 2.112004192644789669e-06
2.511886431509582039e-03 2.108849713858829134e-04 6.685668072758943481e-05 5.895525944299429000e-05 2.208075244758411770e-05 1.791810729723231077e-05 2.343342500488176938e-06
2.630267991895381303e-03 2.312263491272004146e-04 7.296228192577025595e-05 6.436772882634222981e-05 2.195991640041583537e-05 1.780347539415139124e-05 2.601233444643469284e-06
2.754228703338165978e-03 2.535294377630226137e-04 7.966722373342616237e-05 7.031116272848692006e-05 2.184136014116155877e-05 1.768629489662387755e-05 2.889515930748487449e-06
2.884031503126605490e-03 2.779833548376409169e-04 8.703105714469305809e-05 7.683827705196044633e-05 2.172234246122783929e-05 1.756817357745354968e-05 3.216783675874523851e-06
3.019951720402016138e-03 3.047954364551186401e-04 9.511927593264246639e-05 8.400702914790336706e-05 2.160818136254238908e-05 1.745068831848772817e-05 3.588116203379065894e-06
3.162277660168379394e-03 3.341960122699161317e-04 1.040040883109050185e-04 9.188115588731893268e-05 2.150255525190658545e-05 1.733650440738365717e-05 4.012614171600148438e-06
3.311311214825910908e-03 3.664283743277652050e-04 1.137650063449680005e-04 1.005312322200913044e-04 2.141014122991613533e-05 1.722884317145734201e-05 4.492239346176596371e-06
3.467368504525316676e-03 4.017686082121718627e-04 1.244901506795015322e-04 1.100346419071751569e-04 2.133271529358715668e-05 1.713210915454954630e-05 5.035661300833993437e-06
3.630780547701014001e-03 4.405162119898164974e-04 1.362757487401999867e-04 1.204769465883437363e-04 2.128583402161154936e-05 1.705096751214441042e-05 5.661591931049869686e-06
3.801893963205612691e-03 4.829995134780773469e-04 1.492286810517162721e-04 1.319522789873239788e-04 2.127444397503897022e-05 1.699215252237706864e-05 6.382053850728652833e-06
3.981071705534973415e-03 5.295784391015079251e-04 1.634666931893402619e-04 1.445645702790043785e-04 2.131018332285350425e-05 1.696358859293312094e-05 7.205365574747268909e-06
4.168693834703355271e-03 5.806475474245953450e-04 1.791196802214400918e-04 1.584282863599240088e-04 2.140696871921754507e-05 1.697590787252956090e-05 8.147904720035015202e-06
4.365158322401660983e-03 6.366393524172009322e-04 1.963314217092726466e-04 1.736702471094586642e-04 2.158221545944805086e-05 1.704145902547971048e-05 9.242993938229915329e-06
4.570881896148752156e-03 6.980279638204578418e-04 2.152607032170905654e-04 1.904302362355503320e-04 2.185740901872179620e-05 1.717589998895263648e-05 1.051689085795892709e-05
4.786300923226380170e-03 7.653330745167608029e-04 2.360824590762478081e-04 2.088624330753852121e-04 2.225805859346063897e-05 1.739796396127424316e-05 1.198537024449386479e-05
5.011872336272724625e-03 8.391243275456261586e-04 2.589911650870968529e-04 2.291381856499574710e-04 2.281650255908651559e-05 1.773111274450123176e-05 1.370556599122885189e-05
5.248074602497722861e-03 9.200260983992514241e-04 2.842015747129833514e-04 2.514465234089158230e-04 2.357153088783370265e-05 1.820378961614466107e-05 1.570560742569782064e-05
5.495408738576248141e-03 1.008722731457911692e-03 3.119518481318195313e-04 2.759957581924821213e-04 2.457034962821680324e-05 1.885134342383132378e-05 1.803478029394067761e-05
5.754399373371566623e-03 1.105964272956061478e-03 3.425054130259397311e-04 3.030174377709471401e-04 2.587066108095115169e-05 1.971581267934396919e-05 2.078348601475266122e-05
6.025595860743580487e-03 1.212572746649875910e-03 3.761550377983091664e-04 3.327694385588664261e-04 2.754240432234489333e-05 2.084897353860082347e-05 2.399692899168748284e-05
6.309573444801930275e-03 1.329451966786354689e-03 4.132254907421861745e-04 3.655339592629758272e-04 2.967036092005326253e-05 2.231385250650586016e-05 2.779695022481210032e-05
6.606934480075964296e-03 1.457583408253748658e-03 4.540778616057838946e-04 4.016288224278907748e-04 3.235675196422427291e-05 2.418663959469213864e-05 3.225564505515698954e-05
6.918309709189362708e-03 1.598051708664005588e-03 4.991131508370605374e-04 4.414048215251042961e-04 3.573441245485753370e-05 2.655994240585712873e-05 3.755072271949266849e-05
7.244359600749906113e-03 1.752042268892473054e-03 5.487781387236712050e-04 4.852489524166392343e-04 3.993121137724209291e-05 2.954523751508286722e-05 4.379898792072900449e-05
7.585775750291835935e-03 1.920853909411546212e-03 6.035704756780502223e-04 5.335980327690892366e-04 4.515155780837609711e-05 3.327804092778663403e-05 5.123351048208490965e-05
7.943282347242820729e-03 2.105909626258672951e-03 6.640450749030302191e-04 5.869326872630642455e-04 5.160435012385722331e-05 3.792193307305957717e-05 6.003345510907642790e-05
8.317637711026708985e-03 2.308768347685896671e-03 7.308221868060904569e-04 6.457917313119621028e-04 5.955826297943112024e-05 4.367409326655469215e-05 7.052430078802185420e-05
8.709635899560804612e-03 2.531137780648728963e-03 8.045940702386955579e-04 7.107753260199300982e-04 6.933225412453225545e-05 5.077284450183405795e-05 8.304569906025793813e-05
9.120108393559096804e-03 2.774888443413559003e-03 8.861359839233973190e-04 7.825559228065159800e-04 8.130032066056003259e-05 5.950500518114854032e-05 9.794377062233294851e-05
9.549925860214358853e-03 3.042068988084789538e-03 9.763170847942870267e-04 8.618824726002172198e-04 9.594792551570474615e-05 7.021648219551757109e-05 1.157803516915745234e-04
1.000000000000000021e-02 3.334922924742023120e-03 1.076112570978504657e-03 9.495949002282788598e-04 1.138224639355422951e-04 8.332441135960877432e-05 1.370736680061934720e-04
1.047128548050899575e-02 3.655906867097269419e-03 1.186618080624035620e-03 1.046635032198706128e-03 1.355974559369421684e-04 9.932818207059046500e-05 1.625852670579241988e-04
1.096478196143185063e-02 4.007710428096000754e-03 1.309067419837828261e-03 1.154059715207100822e-03 1.620844588732239799e-04 1.188308818502736841e-04 1.931998093569475827e-04
1.148153621496882971e-02 4.393277902600578599e-03 1.444850420462939766e-03 1.273057827304691081e-03 1.942531021863480589e-04 1.425554843919041303e-04 2.298556691328057511e-04
1.202264434617413176e-02 4.815831883127064117e-03 1.595536553482990172e-03 1.404967202944917837e-03 2.332761603119903882e-04 1.713731470617263497e-04 2.739247449279336166e-04
1.258925411794167490e-02 5.278898963413714007e-03 1.762901077743461720e-03 1.551299352084756222e-03 2.805733989725833766e-04 2.063268760255088097e-04 3.268125186492998324e-04
1.318256738556407466e-02 5.786337693193921439e-03 1.948954068689112695e-03 1.713756973286906238e-03 3.378053587538287772e-04 2.486699758330601639e-04 3.904631279822989853e-04
1.380384264602885214e-02 6.342368955739807745e-03 2.155976882666443828e-03 1.894267305628583031e-03 4.070097809856232374e-04 2.999020736804691722e-04 4.669663299564641434e-04
1.445439770745927943e-02 6.951608947204035438e-03 2.386562395737090725e-03 2.095014456128474478e-03 4.906378377645959077e-04 3.618225374811823158e-04 5.590811861926336945e-04
1.513561248436208657e-02 7.619104943170640354e-03 2.643662757555453879e-03 2.318480500586916904e-03 5.915728492720262466e-04 4.365890231669000698e-04 6.700803509238628664e-04
1.584893192461114125e-02 8.350374042706221189e-03 2.930646734416564314e-03 2.567480166050684076e-03 7.133103385623673631e-04 5.267795200778468967e-04 8.036759073134502884e-04
1.659586907437561251e-02 9.151445082958842292e-03 3.251364384521227002e-03 2.845223947483987992e-03 8.600962857951977014e-04 6.354836445415790180e-04 9.648208311124895076e-04
1.737800828749376178e-02 1.002890391733224362e-02 3.610219752497645374e-03 3.155374473583050232e-03 1.036828311060111751e-03 7.663891513740583861e-04 1.158931498545512362e-03
1.819700858609984290e-02 1.098994224660665431e-02 4.012271105764741996e-03 3.502116167980573458e-03 1.249596226149174427e-03 9.239039999984210993e-04 1.393149034022322930e-03
1.905460717963248368e-02 1.204241018402796293e-02 4.463321314473134294e-03 3.890245244022261240e-03 1.505557855848271842e-03 1.113285741942360296e-03 1.675485184421399154e-03
1.995262314968880915e-02 1.319487272103936348e-02 4.970054622800312849e-03 4.325254389721422399e-03 1.813236836669229746e-03 1.340818649320452138e-03 2.015936443124699551e-03
2.089296130854038577e-02 1.445667023853913769e-02 5.540175618848897088e-03 4.813456943078442407e-03 2.182847918380970142e-03 1.613979482813610034e-03 2.426647984773433464e-03
2.187761623949551967e-02 1.583798317731521799e-02 6.182574111761041102e-03 5.362116670855066047e-03 2.626604640715290984e-03 1.941679651262795403e-03 2.921838409786658985e-03
2.290867652767772378e-02 1.734990093851940252e-02 6.907534057990716292e-03 5.979606943041670952e-03 3.159045704452578818e-03 2.334517902743860063e-03 3.518668110097267210e-03
2.398832919019489723e-02 1.900449502790280132e-02 7.726957515780341623e-03 6.675591898921418021e-03 3.797354907328354123e-03 2.805090553559708155e-03 4.238130885105273471e-03
2.511886431509579437e-02 2.081489638296751821e-02 8.654640741128316606e-03 7.461242492160735651e-03 4.562064210957061938e-03 3.368394311052069767e-03 5.105109494589310515e-03
2.630267991895381477e-02 2.279537672622478084e-02 9.706586923975413228e-03 8.349482137527841630e-03 5.477460476130513456e-03 4.042082130464641487e-03 6.148745785346521053e-03
2.754228703338166065e-02 2.496143366612224579e-02 1.090138940976970172e-02 9.355290155273143782e-03 6.572475200186778110e-03 4.847149208159096112e-03 7.404276741968085496e-03
2.884031503126605750e-02 2.732987911436679518e-02 1.226063965485302276e-02 1.049603525592435194e-02 7.880994746825020769e-03 5.808418499140488578e-03 8.913831892720658345e-03
3.019951720402016052e-02 2.991893039838744439e-02 1.380943461245898174e-02 1.179186915872776353e-02 9.443278264359422636e-03 6.955155006289959196e-03 1.072703036709810043e-02
3.162277660168379134e-02 3.274830321320776338e-02 1.557694553624233702e-02 1.326620046613058435e-02 1.130644438169658983e-02 8.321854697562969250e-03 1.290137354319609297e-02
3.311311214825911342e-02 3.583930526977385789e-02 1.759706859506249277e-02 1.494621856427869044e-02 1.352595390681932130e-02 9.949043357962428225e-03 1.550524136075315251e-02
3.467368504525316503e-02 3.921491133886356728e-02 1.990916972979728250e-02 1.686349237098672127e-02 1.616642148545177626e-02 1.188427255297219709e-02 1.861818791810487816e-02
3.630780547701013827e-02 4.289992484502447301e-02 2.255889739069738553e-02 1.905467963318518976e-02 1.930347069522553305e-02 1.418304983444618195e-02 2.233186657803110098e-02
3.801893963205612431e-02 4.692095469685941822e-02 2.559916511377613446e-02 2.156231622144377802e-02 2.302450545361289791e-02 1.691018363473340003e-02 2.675098545454956955e-02
3.981071705534973415e-02 5.130656603335059796e-02 2.909109136659104866e-02 2.443569886857932527e-02 2.743045676047450865e-02 2.014092371390430181e-02 3.199432902663734701e-02
4.168693834703354750e-02 5.608732617789102814e-02 3.310515507979383543e-02 2.773185427472890652e-02 3.263691688488579157e-02 2.396228673680311783e-02 3.819520944984367006e-02
4.365158322401661156e-02 6.129584929516540548e-02 3.772234648773631349e-02 3.151661355050938695e-02 3.877582960981063032e-02 2.847452419688589753e-02 4.549839023481871969e-02
4.570881896148751983e-02 6.696683003352088548e-02 4.303530742657302177e-02 3.586577482567743225e-02 4.599587804668303637e-02 3.379232646119090244e-02 5.406108840869983112e-02
4.786300923226385201e-02 7.313703643468572047e-02 4.914951598642391950e-02 4.086628037976169914e-02 5.446397103616396063e-02 4.004614892609492660e-02 6.404624791546220663e-02
5.011872336272724798e-02 7.984526771836242265e-02 5.618430108501670794e-02 4.661743128513173851e-02 6.436402996893608730e-02 4.738288893008646419e-02 7.561599550018160976e-02
5.248074602497728586e-02 8.713227632955722335e-02 6.427362527429902883e-02 5.323200214455447998e-02 7.589670676698978546e-02 5.596674762795073033e-02 8.892298520293628883e-02
5.495408738576248314e-02 9.504061882569414532e-02 7.356648854401115489e-02 6.083727526751281367e-02 8.927596283300820446e-02 6.597876903270205595e-02 1.040952614754409034e-01
5.754399373371572174e-02 1.036144381172172668e-01 8.422691910264978876e-02 6.957569434070198788e-02 1.047256968699417090e-01 7.761549356713504100e-02 1.212172667720339270e-01
6.025595860743580834e-02 1.128991743428764405e-01 9.643279011073291329e-02 7.960518940886296413e-02 1.224726938616214067e-01 9.108580465933435732e-02 1.403081925206030034e-01
6.309573444801935826e-02 1.229411417353151181e-01 1.103738629018089501e-01 9.109868895263129041e-02 1.427365507233038233e-01 1.066063486486219514e-01 1.612886326675644355e-01
6.606934480075957183e-02 1.337870336164992402e-01 1.262483317455067588e-01 1.042427856661523045e-01 1.657166960832585634e-01 1.243930720338006779e-01 1.839547641787828702e-01
6.918309709189363055e-02 1.454832313485381334e-01 1.442573056328595449e-01 1.192352025602179122e-01 1.915746420181281273e-01 1.446505119732017786e-01 2.079433741561311777e-01
7.244359600749898653e-02 1.580748894575159103e-01 1.645973790322995400e-01 1.362803126537499576e-01 2.204144786696164982e-01 1.675551225318346882e-01 2.327082181006046024e-01
7.585775750291835762e-02 1.716050417620220703e-01 1.874505503578585142e-01 1.555829956875871556e-01 2.522572132357367991e-01 1.932344133209027426e-01 2.575097996381896515e-01
7.943282347242813790e-02 1.861132393410628305e-01 2.129714057491836066e-01 1.773396822500352688e-01 2.870154671366713650e-01 2.217420738470740060e-01 2.814347514698096742e-01
8.317637711026708291e-02 2.016340605127679986e-01 2.412715983141433540e-01 2.017268079374099354e-01 3.244679807114523307e-01 2.530265774521781585e-01 3.034666500037807024e-01
8.709635899560805306e-02 2.181953292255462973e-01 2.724016543947659352e-01 2.288860852884417874e-01 3.642400946365708103e-01 2.869000628857902857e-01 3.226054861979051891e-01
9.120108393559096804e-02 2.358160258485094696e-01 3.063312667785513810e-01 2.589067371427793418e-01 4.057964395725148776e-01 3.230064373045743453e-01 3.380749632280538597e-01
9.549925860214358853e-02 2.545038438745822473e-01 3.429285553794396701e-01 2.918047906345081488e-01 4.484517924332535044e-01 3.608006252380306922e-01 3.495947034485276106e-01
1.000000000000000056e-01 2.742526239121034770e-01 3.819404586537391566e-01 3.275005037544473918e-01 4.914108913864546624e-01 3.995444911296469614e-01 3.576931098835784972e-01
