# pdfs for 100 shots per point of a perfect pattern.  There are two data blocks
# separated by a blank line.  The first is for the unbiased estimator and the
# second is the naive estimator, both defined in r3.py.
#
# Within each block, the first column is the value of r_3, second is the
# (normalised such that the max is 1) pdf of a true Gaussian using the mean and
# std of the distribution of values from 1_000_000 simulations and the last
# column is the Monte--Carlo'd pdf from the same 1_000_000 samples of the
# distribution using the estimators in r3.py.
1.67233635e+00 3.19928218e-01 3.28325254e-01
1.67384329e+00 3.35943578e-01 3.43123940e-01
1.67535022e+00 3.52377142e-01 3.57928210e-01
1.67685716e+00 3.69212759e-01 3.81463122e-01
1.67836410e+00 3.86432160e-01 3.97503861e-01
1.67987104e+00 4.04014927e-01 4.07609345e-01
1.68137798e+00 4.21938495e-01 4.26585087e-01
1.68288492e+00 4.40178144e-01 4.57441593e-01
1.68439186e+00 4.58707023e-01 4.82762311e-01
1.68589880e+00 4.77496169e-01 4.91789896e-01
1.68740574e+00 4.96514552e-01 5.05784570e-01
1.68891268e+00 5.15729128e-01 5.28474556e-01
1.69041962e+00 5.35104900e-01 5.47589725e-01
1.69192655e+00 5.54605003e-01 5.66321730e-01
1.69343349e+00 5.74190796e-01 5.89594571e-01
1.69494043e+00 5.93821965e-01 6.07262404e-01
1.69644737e+00 6.13456649e-01 6.26859095e-01
1.69795431e+00 6.33051564e-01 6.46467155e-01
1.69946125e+00 6.52562154e-01 6.64376494e-01
1.70096819e+00 6.71942742e-01 6.89267641e-01
1.70247513e+00 6.91146703e-01 7.11396392e-01
1.70398207e+00 7.10126634e-01 7.28521876e-01
1.70548901e+00 7.28834548e-01 7.43052133e-01
1.70699595e+00 7.47222066e-01 7.57355951e-01
1.70850289e+00 7.65240619e-01 7.80558638e-01
1.71000982e+00 7.82841659e-01 8.02644115e-01
1.71151676e+00 7.99976871e-01 8.15083974e-01
1.71302370e+00 8.16598394e-01 8.26673508e-01
1.71453064e+00 8.32659038e-01 8.51897660e-01
1.71603758e+00 8.48112507e-01 8.77917970e-01
1.71754452e+00 8.62913618e-01 8.83688407e-01
1.71905146e+00 8.77018524e-01 8.84285464e-01
1.72055840e+00 8.90384925e-01 8.91198809e-01
1.72206534e+00 9.02972280e-01 9.05745798e-01
1.72357228e+00 9.14742014e-01 9.18696765e-01
1.72507922e+00 9.25657711e-01 9.38843798e-01
1.72658616e+00 9.35685303e-01 9.58690790e-01
1.72809309e+00 9.44793249e-01 9.61313426e-01
1.72960003e+00 9.52952695e-01 9.63922978e-01
1.73110697e+00 9.60137632e-01 9.64399699e-01
1.73261391e+00 9.66325032e-01 9.68814590e-01
1.73412085e+00 9.71494969e-01 9.84605125e-01
1.73562779e+00 9.75630728e-01 9.91661793e-01
1.73713473e+00 9.78718894e-01 9.82883046e-01
1.73864167e+00 9.80749427e-01 9.85406603e-01
1.74014861e+00 9.81715713e-01 1.00000000e+00
1.74165555e+00 9.81614600e-01 9.92681094e-01
1.74316249e+00 9.80446420e-01 9.81721652e-01
1.74466943e+00 9.78214979e-01 9.79456269e-01
1.74617636e+00 9.74927544e-01 9.73101981e-01
1.74768330e+00 9.70594801e-01 9.66556924e-01
1.74919024e+00 9.65230795e-01 9.61471015e-01
1.75069718e+00 9.58852855e-01 9.58302657e-01
1.75220412e+00 9.51481505e-01 9.54441375e-01
1.75371106e+00 9.43140346e-01 9.39121552e-01
1.75521800e+00 9.33855939e-01 9.23305169e-01
1.75672494e+00 9.23657657e-01 9.14396073e-01
1.75823188e+00 9.12577533e-01 9.04804508e-01
1.75973882e+00 9.00650094e-01 8.98628823e-01
1.76124576e+00 8.87912179e-01 8.83543926e-01
1.76275269e+00 8.74402752e-01 8.63979441e-01
1.76425963e+00 8.60162701e-01 8.46017923e-01
1.76576657e+00 8.45234637e-01 8.29623609e-01
1.76727351e+00 8.29662676e-01 8.13135021e-01
1.76878045e+00 8.13492229e-01 8.01310756e-01
1.77028739e+00 7.96769777e-01 7.75624144e-01
1.77179433e+00 7.79542656e-01 7.55939467e-01
1.77330127e+00 7.61858829e-01 7.52460402e-01
1.77480821e+00 7.43766671e-01 7.31455658e-01
1.77631515e+00 7.25314751e-01 7.08459341e-01
1.77782209e+00 7.06551617e-01 6.91838396e-01
1.77932903e+00 6.87525591e-01 6.67159641e-01
1.78083596e+00 6.68284564e-01 6.45177901e-01
1.78234290e+00 6.48875803e-01 6.28820429e-01
1.78384984e+00 6.29345770e-01 6.13565019e-01
1.78535678e+00 6.09739940e-01 5.97768940e-01
1.78686372e+00 5.90102641e-01 5.78495937e-01
1.78837066e+00 5.70476896e-01 5.58044694e-01
1.78987760e+00 5.50904287e-01 5.35899076e-01
1.79138454e+00 5.31424816e-01 5.17084774e-01
1.79289148e+00 5.12076798e-01 5.00492775e-01
1.79439842e+00 4.92896749e-01 4.80924616e-01
1.79590536e+00 4.73919303e-01 4.62744063e-01
1.79741230e+00 4.55177127e-01 4.45617839e-01
1.79891923e+00 4.36700863e-01 4.18858954e-01
1.80042617e+00 4.18519077e-01 4.06399856e-01
1.80193311e+00 4.00658219e-01 3.96611395e-01
1.80344005e+00 3.83142599e-01 3.72933089e-01
1.80494699e+00 3.65994378e-01 3.52872083e-01
1.80645393e+00 3.49233564e-01 3.36637305e-01
1.80796087e+00 3.32878025e-01 3.23066098e-01
1.80946781e+00 3.16943510e-01 3.11352079e-01
1.81097475e+00 3.01443685e-01 2.98144303e-01
1.81248169e+00 2.86390168e-01 2.81201043e-01
1.81398863e+00 2.71792587e-01 2.64726468e-01
1.81549557e+00 2.57658633e-01 2.50762931e-01
1.81700250e+00 2.43994130e-01 2.39428288e-01
1.81850944e+00 2.30803104e-01 2.26276795e-01
1.82001638e+00 2.18087865e-01 2.14703575e-01
1.82152332e+00 2.05849087e-01 2.05819265e-01
1.82303026e+00 1.94085896e-01 1.96380148e-01
1.82453720e+00 1.82795962e-01 1.84430181e-01
1.82604414e+00 1.71975589e-01 1.71749531e-01
1.82755108e+00 1.61619814e-01 1.63417638e-01
1.82905802e+00 1.51722499e-01 1.53276565e-01
1.83056496e+00 1.42276431e-01 1.41311336e-01
1.83207190e+00 1.33273414e-01 1.33750371e-01
1.83357883e+00 1.24704370e-01 1.29063594e-01
1.83508577e+00 1.16559429e-01 1.20908059e-01
1.83659271e+00 1.08828023e-01 1.13324532e-01
1.83809965e+00 1.01498974e-01 1.07188050e-01
1.83960659e+00 9.45605862e-02 9.63784370e-02
1.84111353e+00 8.80007244e-02 9.00832042e-02
1.84262047e+00 8.18068982e-02 8.44669736e-02
1.84412741e+00 7.59663384e-02 7.65989991e-02
1.84563435e+00 7.04660698e-02 7.37297518e-02
1.84714129e+00 6.52929805e-02 6.90986789e-02
1.84864823e+00 6.04338867e-02 6.07875212e-02
1.85015517e+00 5.58755932e-02 5.69957716e-02
1.85166210e+00 5.16049493e-02 5.67922450e-02
1.85316904e+00 4.76089006e-02 5.36940144e-02
1.85467598e+00 4.38745362e-02 5.02359792e-02
1.85618292e+00 4.03891312e-02 4.55899869e-02
1.85768986e+00 3.71401859e-02 3.95555683e-02
1.85919680e+00 3.41154594e-02 3.69534497e-02
1.86070374e+00 3.13030000e-02 3.58490763e-02
1.86221068e+00 2.86911720e-02 3.27399390e-02
1.86371762e+00 2.62686772e-02 3.04396920e-02
1.86522456e+00 2.40245746e-02 2.85954151e-02
1.86673150e+00 2.19482954e-02 2.49763468e-02
1.86823844e+00 2.00296554e-02 2.23960884e-02
1.86974537e+00 1.82588636e-02 1.98714007e-02
1.87125231e+00 1.66265292e-02 1.89691603e-02
1.87275925e+00 1.51236649e-02 1.85444440e-02
1.87426619e+00 1.37416878e-02 1.75319484e-02
1.87577313e+00 1.24724192e-02 1.51910459e-02
1.87728007e+00 1.13080809e-02 1.26355865e-02
1.87878701e+00 1.02412909e-02 1.20271716e-02
1.88029395e+00 9.26505687e-03 1.10533555e-02
1.88180089e+00 8.37276810e-03 1.06264717e-02
1.88330783e+00 7.55818686e-03 1.02639584e-02
1.88481477e+00 6.81543806e-03 8.95002692e-03
1.88632171e+00 6.13899830e-03 7.34502679e-03
1.88782864e+00 5.52368419e-03 7.05376007e-03
1.88933558e+00 4.96463992e-03 7.29616177e-03
1.89084252e+00 4.45732456e-03 6.37631455e-03
1.89234946e+00 3.99749887e-03 5.51533670e-03
1.89385640e+00 3.58121198e-03 5.74594089e-03
1.89536334e+00 3.20478793e-03 4.58415798e-03
1.89687028e+00 2.86481217e-03 3.96136370e-03
1.89837722e+00 2.55811814e-03 3.77069603e-03
1.89988416e+00 2.28177401e-03 2.79993104e-03
1.90139110e+00 2.03306962e-03 2.75695278e-03
1.90289804e+00 1.80950363e-03 2.74387489e-03
1.90440497e+00 1.60877110e-03 2.28640008e-03
1.90591191e+00 1.42875131e-03 1.85583466e-03
1.90741885e+00 1.26749605e-03 1.73987234e-03
1.90892579e+00 1.12321832e-03 1.71616641e-03
1.91043273e+00 9.94281430e-04 1.51006868e-03
1.91193967e+00 8.79188637e-04 1.32283460e-03
1.91344661e+00 7.76573191e-04 1.26196214e-03
1.91495355e+00 6.85188884e-04 1.39865635e-03
1.91646049e+00 6.03901087e-04 1.14984960e-03
1.91796743e+00 5.31678260e-04 8.99527352e-04
1.91947437e+00 4.67583936e-04 9.14160213e-04
1.92098131e+00 4.10769180e-04 9.75035501e-04
1.92248824e+00 3.60465502e-04 9.37523887e-04
1.92399518e+00 3.15978222e-04 7.19835893e-04
1.92550212e+00 2.76680266e-04 5.33961183e-04
1.92700906e+00 2.42006374e-04 4.52707126e-04
1.92851600e+00 2.11447724e-04 5.93812550e-04
1.93002294e+00 1.84546924e-04 4.11430957e-04
1.93152988e+00 1.60893388e-04 2.52678002e-04
1.93303682e+00 1.40119046e-04 2.92345440e-04
1.93454376e+00 1.21894394e-04 2.76137079e-04
1.93605070e+00 1.05924856e-04 2.37835132e-04
1.93755764e+00 9.19474357e-05 2.34600328e-04
1.93906458e+00 7.97276473e-05 1.94501398e-04
1.94057151e+00 6.90567068e-05 9.86108594e-05
1.94207845e+00 5.97489623e-05 6.46937198e-05
1.94358539e+00 5.16395511e-05 7.10663483e-05
1.94509233e+00 4.45822660e-05 9.26941368e-05
1.94659927e+00 3.84476152e-05 1.81348004e-04
1.94810621e+00 3.31210627e-05 2.14726741e-04
1.94961315e+00 2.85014337e-05 1.71369188e-04
1.95112009e+00 2.44994729e-05 1.14670176e-04
1.95262703e+00 2.10365424e-05 3.92260832e-05
1.95413397e+00 1.80434496e-05 3.67378666e-05
1.95564091e+00 1.54593905e-05 5.37454429e-05
1.95714785e+00 1.32310026e-05 5.93966489e-05
1.95865478e+00 1.13115137e-05 3.65576253e-05
1.96016172e+00 9.65998138e-06 1.55160558e-05
1.96166866e+00 8.24061150e-06 1.12893678e-05
1.96317560e+00 7.02215124e-06 1.12893678e-05
1.96468254e+00 5.97734751e-06 1.12893678e-05
1.96618948e+00 5.08246528e-06 1.12893678e-05
1.96769642e+00 4.31685960e-06 1.13593315e-05
1.96920336e+00 3.66259599e-06 1.17285375e-05
1.97071030e+00 3.10411424e-06 1.20277799e-05
1.97221724e+00 2.62793103e-06 1.20277799e-05
1.97372418e+00 2.22237744e-06 1.20277799e-05
1.97523111e+00 1.87736737e-06 1.20277799e-05
1.97673805e+00 1.58419376e-06 1.20277799e-05
1.97824499e+00 1.33534941e-06 4.34094679e-05
1.97975193e+00 1.12436969e-06 7.47911558e-05

1.53974684e+00 1.65575249e-05 6.56610432e-06
1.54124927e+00 1.93348974e-05 6.56610432e-06
1.54275170e+00 2.25533110e-05 6.56610432e-06
1.54425412e+00 2.62785093e-05 6.56610432e-06
1.54575655e+00 3.05853268e-05 6.56610432e-06
1.54725898e+00 3.55588335e-05 6.56610432e-06
1.54876141e+00 4.12956084e-05 6.56610432e-06
1.55026384e+00 4.79051509e-05 6.56610432e-06
1.55176626e+00 5.55114458e-05 6.56610432e-06
1.55326869e+00 6.42546920e-05 6.56610432e-06
1.55477112e+00 7.42932120e-05 6.56610432e-06
1.55627355e+00 8.58055552e-05 9.66209898e-06
1.55777597e+00 9.89928113e-05 1.50307487e-05
1.55927840e+00 1.14081150e-04 1.73034037e-05
1.56078083e+00 1.31324606e-04 1.73034037e-05
1.56228326e+00 1.51008121e-04 6.21106609e-05
1.56378569e+00 1.73450870e-04 1.55732393e-04
1.56528811e+00 1.99009883e-04 1.53626118e-04
1.56679054e+00 2.28083982e-04 6.46514770e-05
1.56829297e+00 2.61118060e-04 4.13785601e-05
1.56979540e+00 2.98607709e-04 1.70680911e-04
1.57129782e+00 3.41104228e-04 2.36545509e-04
1.57280025e+00 3.89220020e-04 1.33479478e-04
1.57430268e+00 4.43634406e-04 2.04622602e-04
1.57580511e+00 5.05099865e-04 2.20701266e-04
1.57730754e+00 5.74448720e-04 2.56546980e-04
1.57880996e+00 6.52600288e-04 2.81248509e-04
1.58031239e+00 7.40568504e-04 3.76974501e-04
1.58181482e+00 8.39470030e-04 6.17269021e-04
1.58331725e+00 9.50532862e-04 5.20822229e-04
1.58481967e+00 1.07510544e-03 5.59343745e-04
1.58632210e+00 1.21466624e-03 7.76168388e-04
1.58782453e+00 1.37083393e-03 8.53358188e-04
1.58932696e+00 1.54537795e-03 7.10980410e-04
1.59082939e+00 1.74022963e-03 4.78836412e-04
1.59233181e+00 1.95749377e-03 8.60086532e-04
1.59383424e+00 2.19946067e-03 1.30043195e-03
1.59533667e+00 2.46861858e-03 1.79023437e-03
1.59683910e+00 2.76766657e-03 2.35249688e-03
1.59834153e+00 3.09952772e-03 2.10295296e-03
1.59984395e+00 3.46736261e-03 1.88686464e-03
1.60134638e+00 3.87458312e-03 2.22909953e-03
1.60284881e+00 4.32486627e-03 2.82762744e-03
1.60435124e+00 4.82216832e-03 3.00511246e-03
1.60585366e+00 5.37073878e-03 3.55722107e-03
1.60735609e+00 5.97513436e-03 4.46653773e-03
1.60885852e+00 6.64023276e-03 5.11975379e-03
1.61036095e+00 7.37124612e-03 5.82024858e-03
1.61186338e+00 8.17373406e-03 6.34618524e-03
1.61336580e+00 9.05361611e-03 6.78857742e-03
1.61486823e+00 1.00171835e-02 7.29935942e-03
1.61637066e+00 1.10711100e-02 8.09936863e-03
1.61787309e+00 1.22224616e-02 9.95577736e-03
1.61937551e+00 1.34787054e-02 1.16925783e-02
1.62087794e+00 1.48477163e-02 1.29204141e-02
1.62238037e+00 1.63377830e-02 1.36385209e-02
1.62388280e+00 1.79576114e-02 1.35833685e-02
1.62538523e+00 1.97163261e-02 1.54431733e-02
1.62688765e+00 2.16234706e-02 1.85443372e-02
1.62839008e+00 2.36890033e-02 2.09045621e-02
1.62989251e+00 2.59232925e-02 2.25747735e-02
1.63139494e+00 2.83371071e-02 2.42740911e-02
1.63289736e+00 3.09416055e-02 2.63672408e-02
1.63439979e+00 3.37483201e-02 2.98786985e-02
1.63590222e+00 3.67691387e-02 3.17852643e-02
1.63740465e+00 4.00162820e-02 3.50987567e-02
1.63890708e+00 4.35022776e-02 4.10841717e-02
1.64040950e+00 4.72399291e-02 4.35301030e-02
1.64191193e+00 5.12422818e-02 4.75123115e-02
1.64341436e+00 5.55225834e-02 5.32446201e-02
1.64491679e+00 6.00942407e-02 5.66453765e-02
1.64641921e+00 6.49707709e-02 5.94152003e-02
1.64792164e+00 7.01657497e-02 6.47540012e-02
1.64942407e+00 7.56927530e-02 7.07883083e-02
1.65092650e+00 8.15652956e-02 7.51139501e-02
1.65242893e+00 8.77967640e-02 8.29908402e-02
