0.000000000000000000e+00 7.444588301248757922e-01 2.868850407313668516e-03 2.184820681414938442e-03
6.666666666666666227e-03 7.419441340098213988e-01 2.862576384703239239e-03 2.181924981104591682e-03
1.333333333333333245e-02 7.387457909479401286e-01 2.854596702161867321e-03 2.178236439360852015e-03
1.999999999999999695e-02 7.348723450818971381e-01 2.844932676835568598e-03 2.173760864714088803e-03
2.666666666666666491e-02 7.303339846330434426e-01 2.833609727752405168e-03 2.168505151508300088e-03
3.333333333333333287e-02 7.251425073649454545e-01 2.820657289655973538e-03 2.162477276528680051e-03
3.999999999999999389e-02 7.193112809588456669e-01 2.806108714144449172e-03 2.155686295345815920e-03
4.666666666666666186e-02 7.128551984469322367e-01 2.790001158479151529e-03 2.148142338366307216e-03
5.333333333333332982e-02 7.057906288668217565e-01 2.772375462470307809e-03 2.139856606577980429e-03
5.999999999999999778e-02 6.981353633175674256e-01 2.753276013889886450e-03 2.130841366975839979e-03
6.666666666666666574e-02 6.899085566137225234e-01 2.732750602901829959e-03 2.121109947652302912e-03
7.333333333333333370e-02 6.811306647494664857e-01 2.710850266038638059e-03 2.110676732532068989e-03
7.999999999999998779e-02 6.718233783994604913e-01 2.687629120289811938e-03 2.099557155728047370e-03
8.666666666666666963e-02 6.620095526969098643e-01 2.663144187902150972e-03 2.087767695490063899e-03
9.333333333333332371e-02 6.517131335422032823e-01 2.637455212524028678e-03 2.075325867712404359e-03
1.000000000000000056e-01 6.409590807074314611e-01 2.610624467355577606e-03 2.062250218959582083e-03
1.066666666666666596e-01 6.297732880130206823e-01 2.582716555993970573e-03 2.048560318961842232e-03
1.133333333333333137e-01 6.181825008626029572e-01 2.553798206687645650e-03 2.034276752522776090e-03
1.199999999999999956e-01 6.062142314310463576e-01 2.523938060735306851e-03 2.019421110770737177e-03
1.266666666666666496e-01 5.938966718082729912e-01 2.493206455784731119e-03 2.004015981673536780e-03
1.333333333333333315e-01 5.812586054080334241e-01 2.461675204802740279e-03 1.988084939721815759e-03
1.399999999999999856e-01 5.683293169562098068e-01 2.429417371501177165e-03 1.971652534670488826e-03
1.466666666666666674e-01 5.551385013774194910e-01 2.396507043014209359e-03 1.954744279209514896e-03
1.533333333333333215e-01 5.417161719017106192e-01 2.363019100629800990e-03 1.937386635414828752e-03
1.599999999999999756e-01 5.280925677149427289e-01 2.329028989382708487e-03 1.919606999807372443e-03
1.666666666666666574e-01 5.142980614770447101e-01 2.294612487317838553e-03 1.901433686822747880e-03
1.733333333333333393e-01 5.003630670317269491e-01 2.259845475231271779e-03 1.882895910465904373e-03
1.799999999999999656e-01 4.863179476294006709e-01 2.224803707691706909e-03 1.864023763894490440e-03
1.866666666666666474e-01 4.721929249820392416e-01 2.189562586137556392e-03 1.844848196641037498e-03
1.933333333333333293e-01 4.580179894645115546e-01 2.154196934834423996e-03 1.825400989148149916e-03
2.000000000000000111e-01 4.438228117715464216e-01 2.118780780464293682e-03 1.805714724252572125e-03
2.066666666666666374e-01 4.296366563329737653e-01 2.083387136101521892e-03 1.785822755213806482e-03
2.133333333333333193e-01 4.154882967822571826e-01 2.048087790311675562e-03 1.765759169841402002e-03
2.200000000000000011e-01 4.014059337646168624e-01 2.012953102087509504e-03 1.745558750232980259e-03
2.266666666666666274e-01 3.874171153612753216e-01 1.978051802312023443e-03 1.725256927593519021e-03
2.333333333333333093e-01 3.735486603955814333e-01 1.943450802411639299e-03 1.704889731566803677e-03
2.399999999999999911e-01 3.598265848750271667e-01 1.909215010833251094e-03 1.684493733473971027e-03
2.466666666666666730e-01 3.462760318105020385e-01 1.875407157947288220e-03 1.664105982823881448e-03
2.533333333333332993e-01 3.329212046406014869e-01 1.842087629945182888e-03 1.643763936438132674e-03
2.599999999999999534e-01 3.197853044744506379e-01 1.809314312263814216e-03 1.623505379522967871e-03
2.666666666666666630e-01 3.068904713513976867e-01 1.777142443031811542e-03 1.603368338024436764e-03
2.733333333333333171e-01 2.942577297001193193e-01 1.745624476993149063e-03 1.583390981625869840e-03
2.799999999999999711e-01 2.819069381632341442e-01 1.714809960322434502e-03 1.563611516792115519e-03
2.866666666666666252e-01 2.698567439364995546e-01 1.684745416703823219e-03 1.544068069337483024e-03
2.933333333333333348e-01 2.581245417541398468e-01 1.655474245001763330e-03 1.524798556098317520e-03
2.999999999999999889e-01 2.467264376338904053e-01 1.627036628806959734e-03 1.505840545430820561e-03
3.066666666666666430e-01 2.356772174770089545e-01 1.599469458095204629e-03 1.487231106433792869e-03
3.133333333333332971e-01 2.249903205998806943e-01 1.572806263190246450e-03 1.469006647017198196e-03
3.199999999999999512e-01 2.146778182549877456e-01 1.547077161174844305e-03 1.451202741202226726e-03
3.266666666666666607e-01 2.047503971800165579e-01 1.522308814846731100e-03 1.433853946346451197e-03
3.333333333333333148e-01 1.952173481947969691e-01 1.498524404268632235e-03 1.416993611335940493e-03
3.399999999999999689e-01 1.860865598466873994e-01 1.475743610913865132e-03 1.400653677169146029e-03
3.466666666666666785e-01 1.773645170860081166e-01 1.453982614361621403e-03 1.384864471766214609e-03
3.533333333333333326e-01 1.690563049342670709e-01 1.433254101448980852e-03 1.369654501259687717e-03
3.599999999999999312e-01 1.611656170892669659e-01 1.413567287740158211e-03 1.355050240442501851e-03
3.666666666666666408e-01 1.536947693928311376e-01 1.394927951127709160e-03 1.341075925447726865e-03
3.733333333333332948e-01 1.466447180688834062e-01 1.377338477335491966e-03 1.327753352089788407e-03
3.799999999999999489e-01 1.400150826220464828e-01 1.360797917049358504e-03 1.315101683585736788e-03
3.866666666666666585e-01 1.338041732698506125e-01 1.345302054358941870e-03 1.303137271573792319e-03
3.933333333333333126e-01 1.280090227651271007e-01 1.330843486152702036e-03 1.291873494432751925e-03
4.000000000000000222e-01 1.226254224492718814e-01 1.317411712068753673e-03 1.281320616861047557e-03
4.066666666666666208e-01 1.176479623618547354e-01 1.304993234566038636e-03 1.271485674484706084e-03
4.133333333333332749e-01 1.130700752175833601e-01 1.293571668644331396e-03 1.262372386922665235e-03
4.199999999999999845e-01 1.088840840479590039e-01 1.283127860707436538e-03 1.253981102247797401e-03
4.266666666666666385e-01 1.050812532921339970e-01 1.273640016031950435e-03 1.246308775153804650e-03
4.333333333333332926e-01 1.016518431095499442e-01 1.265083834274177482e-03 1.239348980392433394e-03
4.400000000000000022e-01 9.858516667594133254e-02 1.257432652420374403e-03 1.233091962211324468e-03
4.466666666666666563e-01 9.586965021427303058e-02 1.250657594560497477e-03 1.227524719636225196e-03
4.533333333333332549e-01 9.349289550318122533e-02 1.244727727843176947e-03 1.222631126542741845e-03
4.599999999999999645e-01 9.144174459753100226e-02 1.239610223949798957e-03 1.218392084594383147e-03
4.666666666666666186e-01 8.970234648882952078e-02 1.235270525408412208e-03 1.214785706325943607e-03
4.733333333333332726e-01 8.826022542745093347e-02 1.231672516053762718e-03 1.211787524960372025e-03
4.799999999999999822e-01 8.710035062397229744e-02 1.228778694928129179e-03 1.209370726992184961e-03
4.866666666666666363e-01 8.620720704339203400e-02 1.226550352908839167e-03 1.207506403171285320e-03
4.933333333333333459e-01 8.556486700362095354e-02 1.224947751342398772e-03 1.206163813287814378e-03
4.999999999999999445e-01 8.515706228840497216e-02 1.223930301962098581e-03 1.205310660091472386e-03
5.066666666666665986e-01 8.496725648475807191e-02 1.223456747365762962e-03 1.204913367768271513e-03
5.133333333333333082e-01 8.497871725605439519e-02 1.223485341332968684e-03 1.204937360626898678e-03
5.199999999999999067e-01 8.517458826413826234e-02 1.223974028266586189e-03 1.205347337992746697e-03
5.266666666666666163e-01 8.553796045714924523e-02 1.224880621051815466e-03 1.206107541743604936e-03
5.333333333333333259e-01 8.605194244421307537e-02 1.226162976637004166e-03 1.207182013418842429e-03
5.400000000000000355e-01 8.669972968368924726e-02 1.227779168654357864e-03 1.208534838366086663e-03
5.466666666666666341e-01 8.746467221827858296e-02 1.229687656415150241e-03 1.210130374930425481e-03
5.533333333333332327e-01 8.833034069793649357e-02 1.231847449633104294e-03 1.211933467218986914e-03
5.599999999999999423e-01 8.928059044018890611e-02 1.234218268251209040e-03 1.213909640470435796e-03
5.666666666666666519e-01 9.029962328706081509e-02 1.236760696771208165e-03 1.216025278510909132e-03
5.733333333333332504e-01 9.137204702836829173e-02 1.239436332511306259e-03 1.218247783176090379e-03
5.799999999999999600e-01 9.248293217254102694e-02 1.242207927246115557e-03 1.220545715918362317e-03
5.866666666666666696e-01 9.361786585839543262e-02 1.245039521713439679e-03 1.222888922096702696e-03
5.933333333333332682e-01 9.476300271430648792e-02 1.247896572504989020e-03 1.225248638666427215e-03
5.999999999999999778e-01 9.590511248498381769e-02 1.250746070892458199e-03 1.227597586149529281e-03
6.066666666666665764e-01 9.703162426048098088e-02 1.253556653176366581e-03 1.229910045879141489e-03
6.133333333333332860e-01 9.813066715709964360e-02 1.256298702182581705e-03 1.232161923579550141e-03
6.199999999999999956e-01 9.919110731542964132e-02 1.258944439570308443e-03 1.234330800372525263e-03
6.266666666666665941e-01 1.002025810968273090e-01 1.261468008655397977e-03 1.236395972297992711e-03
6.333333333333333037e-01 1.011555243761108891e-01 1.263845547493943830e-03 1.238338479408358566e-03
6.399999999999999023e-01 1.020411978450788681e-01 1.266055252013109254e-03 1.240141125446893051e-03
6.466666666666666119e-01 1.028517082585618109e-01 1.268077429018807075e-03 1.241788489056519420e-03
6.533333333333333215e-01 1.035800255720339541e-01 1.269894538953059626e-03 1.243266927390658440e-03
6.599999999999999201e-01 1.042199959372659412e-01 1.271491228317406024e-03 1.244564572916196125e-03
6.666666666666666297e-01 1.047663505400217021e-01 1.272854351722449472e-03 1.245671324113307218e-03
6.733333333333333393e-01 1.052147102813245638e-01 1.273972983567347094e-03 1.246578830690326344e-03
6.799999999999999378e-01 1.055615863212615302e-01 1.274838419396572302e-03 1.247280473846097259e-03
6.866666666666666474e-01 1.058043765215977705e-01 1.275444167024439128e-03 1.247771342028799113e-03
6.933333333333333570e-01 1.059413578405597606e-01 1.275785927560525116e-03 1.248048202560273759e-03
6.999999999999999556e-01 1.059716747499484385e-01 1.275861566511030240e-03 1.248109469419242477e-03
7.066666666666666652e-01 1.058953237611974241e-01 1.275671075172182421e-03 1.247955167406050855e-03
7.133333333333332638e-01 1.057131341630247745e-01 1.275216522571779709e-03 1.247586892846192560e-03
7.199999999999998623e-01 1.054267450888811131e-01 1.274501998253791627e-03 1.247007770930084374e-03
7.266666666666665719e-01 1.050385790474046288e-01 1.273533546238359102e-03 1.246222409732671791e-03
7.333333333333332815e-01 1.045518120635001436e-01 1.272319090525501862e-03 1.245236850908576498e-03
7.399999999999998801e-01 1.039703405913999790e-01 1.270868352545100619e-03 1.244058517016902740e-03
7.466666666666665897e-01 1.032987453740927403e-01 1.269192760988245442e-03 1.242696155394658244e-03
7.533333333333332993e-01 1.025422524357620935e-01 1.267305354485605403e-03 1.241159778469325603e-03
7.599999999999998979e-01 1.017066914053204318e-01 1.265220677627037224e-03 1.239460600379733947e-03
7.666666666666666075e-01 1.007984513796983395e-01 1.262954670843021701e-03 1.237610969760388410e-03
7.733333333333333171e-01 9.982443454522652027e-02 1.260524554692671849e-03 1.235624298538290280e-03
7.800000000000000266e-01 9.879200778417732143e-02 1.257948709124828571e-03 1.233514986593431308e-03
7.866666666666666252e-01 9.770895250129013609e-02 1.255246548298118506e-03 1.231298342145130831e-03
7.933333333333333348e-01 9.658341291185174038e-02 1.252438391562680532e-03 1.228990497746653907e-03
8.000000000000000444e-01 9.542384303862058714e-02 1.249545331220529212e-03 1.226608321800592158e-03
8.066666666666665320e-01 9.423895266954418481e-02 1.246589097693161056e-03 1.224169325547658704e-03
8.133333333333332416e-01 9.303765253180963646e-02 1.243591922733952885e-03 1.221691565532142610e-03
8.199999999999998401e-01 9.182899894027110599e-02 1.240576401329162356e-03 1.219193541608315414e-03
8.266666666666665497e-01 9.062213817970732332e-02 1.237565352934850114e-03 1.216694090623455290e-03
8.333333333333332593e-01 8.942625088067653050e-02 1.234581682697827093e-03 1.214212275994371992e-03
8.399999999999999689e-01 8.825049664794742954e-02 1.231648243306765044e-03 1.211767273484585551e-03
8.466666666666665675e-01 8.710395919860647318e-02 1.228787698114920104e-03 1.209378253587371690e-03
8.533333333333332771e-01 8.599559226397700262e-02 1.226022386168523163e-03 1.207064261024148790e-03
8.599999999999999867e-01 8.493416650545085322e-02 1.223374189764822942e-03 1.204844091975928013e-03
8.666666666666665853e-01 8.392821768924313419e-02 1.220864405151072087e-03 1.202736169775265283e-03
8.733333333333332948e-01 8.298599635896217186e-02 1.218513616960474307e-03 1.200758419894260324e-03
8.800000000000000044e-01 8.211541923776213836e-02 1.216341576963341593e-03 1.198928145167249028e-03
8.866666666666666030e-01 8.132402258374538118e-02 1.214367087691498861e-03 1.197261902281211579e-03
8.933333333333333126e-01 8.061891771324272704e-02 1.212607891471416963e-03 1.195775380648701845e-03
9.000000000000000222e-01 8.000674889665851386e-02 1.211080565376762347e-03 1.194483284843409149e-03
9.066666666666665098e-01 7.949365382076394038e-02 1.209800422584084070e-03 1.193399221823548614e-03
9.133333333333332194e-01 7.908522679970630964e-02 1.208781420586393105e-03 1.192535594189809327e-03
9.199999999999999289e-01 7.878648490461732934e-02 1.208036076688476321e-03 1.191903500719793986e-03
9.266666666666665275e-01 7.860183716860365266e-02 1.207575391175113796e-03 1.191512645387711195e-03
9.333333333333332371e-01 7.853505701014615314e-02 1.207408778509041830e-03 1.191371256015513573e-03
9.399999999999999467e-01 7.858925800356966751e-02 1.207544006879663137e-03 1.191486013609692864e-03
9.466666666666665453e-01 7.876687311034076544e-02 1.207987146386327315e-03 1.191861993317735796e-03
9.533333333333332549e-01 7.906963746956272021e-02 1.208742526101601799e-03 1.192502617792166831e-03
9.599999999999999645e-01 7.949857483023289872e-02 1.209812700220530860e-03 1.193409623581677707e-03
9.666666666666666741e-01 8.005398769167045014e-02 1.211198423461570198e-03 1.194583040982554953e-03
9.733333333333332726e-01 8.073545120207904768e-02 1.212898635843850242e-03 1.196021187584835489e-03
9.799999999999999822e-01 8.154181084855197104e-02 1.214910456923869652e-03 1.197720675542269251e-03
9.866666666666666918e-01 8.247118395501869259e-02 1.217229189532788346e-03 1.199676432389487927e-03
9.933333333333332904e-01 8.352096498774599920e-02 1.219848333013347089e-03 1.201881735030008560e-03
9.999999999999998890e-01 8.468783465111681674e-02 1.222759605913315527e-03 1.204328256330796385e-03
1.006666666666666599e+00 8.596777273957267873e-02 1.225952978050349682e-03 1.207006123588374828e-03
1.013333333333333197e+00 8.735607469491041277e-02 1.229416711821499416e-03 1.209903987982534779e-03
1.019999999999999796e+00 8.884737180162255443e-02 1.233137412589424249e-03 1.213009104009968525e-03
1.026666666666666616e+00 9.043565493674110556e-02 1.237100087936891801e-03 1.216307417794162786e-03
1.033333333333333215e+00 9.211430177475096737e-02 1.241288215541476274e-03 1.219783663100749765e-03
1.039999999999999813e+00 9.387610733265208673e-02 1.245683819383737543e-03 1.223421463849460288e-03
1.046666666666666634e+00 9.571331772522234660e-02 1.250267553964666892e-03 1.227203441903725262e-03
1.053333333333333233e+00 9.761766698604569525e-02 1.255018796172038776e-03 1.231111328935076453e-03
1.060000000000000053e+00 9.958041679596391083e-02 1.259915744400623297e-03 1.235126081199045987e-03
1.066666666666666652e+00 1.015923989473599826e-01 1.264935524498135046e-03 1.239227996119090288e-03
1.073333333333333250e+00 1.036440603601312405e-01 1.270054302077506950e-03 1.243396829651585841e-03
1.080000000000000071e+00 1.057255104534169099e-01 1.275247400706632341e-03 1.247611913494385636e-03
1.086666666666666670e+00 1.078265706661615531e-01 1.280489425459332585e-03 1.251852271300101654e-03
1.093333333333333268e+00 1.099368259094609390e-01 1.285754391286009733e-03 1.256096733159564258e-03
1.099999999999999867e+00 1.120456777244022428e-01 1.291015855639407808e-03 1.260324047727549943e-03
1.106666666666666465e+00 1.141423989108067416e-01 1.296247054770196128e-03 1.264512991468925160e-03
1.113333333333333286e+00 1.162161893849552596e-01 1.301421043088789135e-03 1.268642474606328143e-03
1.119999999999999885e+00 1.182562330180463445e-01 1.306510834974040523e-03 1.272691643448390763e-03
1.126666666666666483e+00 1.202517552018427527e-01 1.311489548396231521e-03 1.276639978868642378e-03
1.133333333333333304e+00 1.221920808837136385e-01 1.316330549711172953e-03 1.280467390788563161e-03
1.139999999999999902e+00 1.240666928101136213e-01 1.321007598974344209e-03 1.284154308592927061e-03
1.146666666666666501e+00 1.258652897154551031e-01 1.325494995118795503e-03 1.287681767471253588e-03
