-1.72742262e+00 2.00000000e+00
-1.72000000e+00 1.98325758e+00
-1.71397570e+00 1.96969697e+00
-1.70015645e+00 1.93939394e+00
-1.70000000e+00 1.93905827e+00
-1.68600848e+00 1.90909091e+00
-1.68000000e+00 1.89642415e+00
-1.67162085e+00 1.87878788e+00
-1.66000000e+00 1.85460279e+00
-1.65705602e+00 1.84848485e+00
-1.64235983e+00 1.81818182e+00
-1.64000000e+00 1.81334016e+00
-1.62757535e+00 1.78787879e+00
-1.62000000e+00 1.77238640e+00
-1.61274969e+00 1.75757576e+00
-1.60000000e+00 1.73153858e+00
-1.59790877e+00 1.72727273e+00
-1.58305799e+00 1.69696970e+00
-1.58000000e+00 1.69072286e+00
-1.56821172e+00 1.66666667e+00
-1.56000000e+00 1.64987527e+00
-1.55338542e+00 1.63636364e+00
-1.54000000e+00 1.60895739e+00
-1.53858371e+00 1.60606061e+00
-1.52379458e+00 1.57575758e+00
-1.52000000e+00 1.56796438e+00
-1.50902929e+00 1.54545455e+00
-1.50000000e+00 1.52687680e+00
-1.49429564e+00 1.51515152e+00
-1.48000000e+00 1.48568052e+00
-1.47959598e+00 1.48484848e+00
-1.46491249e+00 1.45454545e+00
-1.46000000e+00 1.44437623e+00
-1.45026461e+00 1.42424242e+00
-1.44000000e+00 1.40294339e+00
-1.43565653e+00 1.39393939e+00
-1.42108694e+00 1.36363636e+00
-1.42000000e+00 1.36136942e+00
-1.40654462e+00 1.33333333e+00
-1.40000000e+00 1.31964457e+00
-1.39204918e+00 1.30303030e+00
-1.38000000e+00 1.27774967e+00
-1.37760382e+00 1.27272727e+00
-1.36319918e+00 1.24242424e+00
-1.36000000e+00 1.23566750e+00
-1.34884143e+00 1.21212121e+00
-1.34000000e+00 1.19337641e+00
-1.33454293e+00 1.18181818e+00
-1.32030619e+00 1.15151515e+00
-1.32000000e+00 1.15086074e+00
-1.30611482e+00 1.12121212e+00
-1.30000000e+00 1.10808348e+00
-1.29199287e+00 1.09090909e+00
-1.28000000e+00 1.06503562e+00
-1.27794473e+00 1.06060606e+00
-1.26396008e+00 1.03030303e+00
-1.26000000e+00 1.02167029e+00
-1.25005039e+00 1.00000000e+00
-1.24000000e+00 9.77960127e-01
-1.23622772e+00 9.69696970e-01
-1.22248692e+00 9.39393939e-01
-1.22000000e+00 9.33872009e-01
-1.20882912e+00 9.09090909e-01
-1.20000000e+00 8.89346790e-01
-1.19527324e+00 8.78787879e-01
-1.18181828e+00 8.48484848e-01
-1.18000000e+00 8.44356890e-01
-1.16845856e+00 8.18181818e-01
-1.16000000e+00 7.98816022e-01
-1.15521775e+00 7.87878788e-01
-1.14209522e+00 7.57575758e-01
-1.14000000e+00 7.52690647e-01
-1.12908587e+00 7.27272727e-01
-1.12000000e+00 7.05874460e-01
-1.11621460e+00 6.96969697e-01
-1.10347666e+00 6.66666667e-01
-1.10000000e+00 6.58297989e-01
-1.09087660e+00 6.36363636e-01
-1.08000000e+00 6.09865237e-01
-1.07843646e+00 6.06060606e-01
-1.06614320e+00 5.75757576e-01
-1.06000000e+00 5.60392851e-01
-1.05401922e+00 5.45454545e-01
-1.04207206e+00 5.15151515e-01
-1.04000000e+00 5.09813753e-01
-1.03029578e+00 4.84848485e-01
-1.02000000e+00 4.57890268e-01
-1.01872058e+00 4.54545455e-01
-1.00732949e+00 4.24242424e-01
-1.00000000e+00 4.04359939e-01
-9.96152586e-01 3.93939394e-01
-9.85186810e-01 3.63636364e-01
-9.80000000e-01 3.48991865e-01
-9.74444502e-01 3.33333333e-01
-9.63936128e-01 3.03030303e-01
-9.60000000e-01 2.91405324e-01
-9.53664727e-01 2.72727273e-01
-9.43647553e-01 2.42424242e-01
-9.40000000e-01 2.31090823e-01
-9.33882417e-01 2.12121212e-01
-9.24386316e-01 1.81818182e-01
-9.20000000e-01 1.67394611e-01
-9.15160367e-01 1.51515152e-01
-9.06213633e-01 1.21212121e-01
-9.00000000e-01 9.94462877e-02
-8.97557031e-01 9.09090909e-02
-8.89183225e-01 6.06060606e-02
-8.81117073e-01 3.03030303e-02
-8.80000000e-01 2.59422926e-02
-8.73336212e-01 0.00000000e+00
-8.65863802e-01 -3.03030303e-02
-8.60000000e-01 -5.51162680e-02
-8.58699383e-01 -6.06060606e-02
-8.51828764e-01 -9.09090909e-02
-8.45269513e-01 -1.21212121e-01
-8.40000000e-01 -1.46752778e-01
-8.39014234e-01 -1.51515152e-01
-8.33043097e-01 -1.81818182e-01
-8.27371330e-01 -2.12121212e-01
-8.21992286e-01 -2.42424242e-01
-8.20000000e-01 -2.54272466e-01
-8.16885858e-01 -2.72727273e-01
-8.12049560e-01 -3.03030303e-01
-8.07482467e-01 -3.33333333e-01
-8.03174969e-01 -3.63636364e-01
-8.00000000e-01 -3.87343363e-01
-7.99113237e-01 -3.93939394e-01
-7.95278163e-01 -4.24242424e-01
-7.91672796e-01 -4.54545455e-01
-7.88286409e-01 -4.84848485e-01
-7.85108279e-01 -5.15151515e-01
-7.82127782e-01 -5.45454545e-01
-7.80000000e-01 -5.68535348e-01
-7.79331676e-01 -5.75757576e-01
-7.76704437e-01 -6.06060606e-01
-7.74245034e-01 -6.36363636e-01
-7.71943814e-01 -6.66666667e-01
-7.69791486e-01 -6.96969697e-01
-7.67779143e-01 -7.27272727e-01
-7.65898276e-01 -7.57575758e-01
-7.64140782e-01 -7.87878788e-01
-7.62498965e-01 -8.18181818e-01
-7.60965534e-01 -8.48484848e-01
-7.60000000e-01 -8.68915614e-01
-7.59531324e-01 -8.78787879e-01
-7.58187869e-01 -9.09090909e-01
-7.56933719e-01 -9.39393939e-01
-7.55763077e-01 -9.69696970e-01
-7.54670495e-01 -1.00000000e+00

-1.59513965e+00 2.00000000e+00
-1.58156640e+00 1.96969697e+00
-1.58000000e+00 1.96628589e+00
-1.56760956e+00 1.93939394e+00
-1.56000000e+00 1.92317347e+00
-1.55337256e+00 1.90909091e+00
-1.54000000e+00 1.88104178e+00
-1.53892226e+00 1.87878788e+00
-1.52428603e+00 1.84848485e+00
-1.52000000e+00 1.83966139e+00
-1.50954135e+00 1.81818182e+00
-1.50000000e+00 1.79863256e+00
-1.49473948e+00 1.78787879e+00
-1.48000000e+00 1.75775314e+00
-1.47991302e+00 1.75757576e+00
-1.46504456e+00 1.72727273e+00
-1.46000000e+00 1.71697022e+00
-1.45018734e+00 1.69696970e+00
-1.44000000e+00 1.67614764e+00
-1.43535205e+00 1.66666667e+00
-1.42054087e+00 1.63636364e+00
-1.42000000e+00 1.63525538e+00
-1.40572455e+00 1.60606061e+00
-1.40000000e+00 1.59431203e+00
-1.39094162e+00 1.57575758e+00
-1.38000000e+00 1.55326218e+00
-1.37619476e+00 1.54545455e+00
-1.36147485e+00 1.51515152e+00
-1.36000000e+00 1.51210805e+00
-1.34676496e+00 1.48484848e+00
-1.34000000e+00 1.47085802e+00
-1.33209665e+00 1.45454545e+00
-1.32000000e+00 1.42947049e+00
-1.31747273e+00 1.42424242e+00
-1.30287342e+00 1.39393939e+00
-1.30000000e+00 1.38795413e+00
-1.28830265e+00 1.36363636e+00
-1.28000000e+00 1.34629343e+00
-1.27378307e+00 1.33333333e+00
-1.26000000e+00 1.30445588e+00
-1.25931817e+00 1.30303030e+00
-1.24487298e+00 1.27272727e+00
-1.24000000e+00 1.26245274e+00
-1.23048172e+00 1.24242424e+00
-1.22000000e+00 1.22024370e+00
-1.21615368e+00 1.21212121e+00
-1.20187857e+00 1.18181818e+00
-1.20000000e+00 1.17781228e+00
-1.18764317e+00 1.15151515e+00
-1.18000000e+00 1.13514503e+00
-1.17348118e+00 1.12121212e+00
-1.16000000e+00 1.09220289e+00
-1.15939745e+00 1.09090909e+00
-1.14535451e+00 1.06060606e+00
-1.14000000e+00 1.04896979e+00
-1.13139210e+00 1.03030303e+00
-1.12000000e+00 1.00540699e+00
-1.11752040e+00 1.00000000e+00
-1.10371608e+00 9.69696970e-01
-1.10000000e+00 9.61478956e-01
-1.08999189e+00 9.39393939e-01
-1.08000000e+00 9.17148016e-01
-1.07637303e+00 9.09090909e-01
-1.06284414e+00 8.78787879e-01
-1.06000000e+00 8.72364659e-01
-1.04940265e+00 8.48484848e-01
-1.04000000e+00 8.27078439e-01
-1.03608312e+00 8.18181818e-01
-1.02287087e+00 7.87878788e-01
-1.02000000e+00 7.81230205e-01
-1.00976195e+00 7.57575758e-01
-1.00000000e+00 7.34750813e-01
-9.96793879e-01 7.27272727e-01
-9.83944687e-01 6.96969697e-01
-9.80000000e-01 6.87556049e-01
-9.71224850e-01 6.66666667e-01
-9.60000000e-01 6.39571761e-01
-9.58667462e-01 6.36363636e-01
-9.46233678e-01 6.06060606e-01
-9.40000000e-01 5.90641654e-01
-9.33966543e-01 5.75757576e-01
-9.21872199e-01 5.45454545e-01
-9.20000000e-01 5.40694571e-01
-9.09925762e-01 5.15151515e-01
-9.00000000e-01 4.89527932e-01
-8.98182009e-01 4.84848485e-01
-8.86601902e-01 4.54545455e-01
-8.80000000e-01 4.36933822e-01
-8.75227941e-01 4.24242424e-01
-8.64055307e-01 3.93939394e-01
-8.60000000e-01 3.82714175e-01
-8.53085864e-01 3.63636364e-01
-8.42349449e-01 3.33333333e-01
-8.40000000e-01 3.26553813e-01
-8.31820264e-01 3.03030303e-01
-8.21549035e-01 2.72727273e-01
-8.20000000e-01 2.68043786e-01
-8.11495931e-01 2.42424242e-01
-8.01718861e-01 2.12121212e-01
-8.00000000e-01 2.06645122e-01
-7.92176926e-01 1.81818182e-01
-7.82921266e-01 1.51515152e-01
-7.80000000e-01 1.41648700e-01
-7.73924529e-01 1.21212121e-01
-7.65215973e-01 9.09090909e-02
-7.60000000e-01 7.21081212e-02
-7.56794478e-01 6.06060606e-02
-7.48651763e-01 3.03030303e-02
-7.40824888e-01 0.00000000e+00
-7.40000000e-01 -3.32200004e-03
-7.33267975e-01 -3.03030303e-02
-7.26024439e-01 -6.06060606e-02
-7.20000000e-01 -8.69542965e-02
-7.19090994e-01 -9.09090909e-02
-7.12432692e-01 -1.21212121e-01
