0.00000000 0.96000000 0.00340661 0.00242005
0.08333333 0.93750000 0.00335048 0.00239659
0.16666667 0.94500000 0.00336919 0.00240444
0.25000000 0.85500000 0.00314464 0.00230849
0.33333333 0.80750000 0.00302613 0.00225619
0.41666667 0.70000000 0.00275793 0.00213304
0.50000000 0.56250000 0.00241487 0.00196420
0.58333333 0.49000000 0.00223399 0.00186899
0.66666667 0.32000000 0.00180985 0.00162384
0.75000000 0.27500000 0.00169758 0.00155244
0.83333333 0.15500000 0.00139818 0.00134353
0.91666667 0.07250000 0.00119235 0.00117852
1.00000000 0.03750000 0.00110503 0.00110105
1.08333333 0.05750000 0.00115493 0.00114596
1.16666667 0.10500000 0.00127344 0.00124614
1.25000000 0.15000000 0.00138571 0.00133411
1.33333333 0.21250000 0.00154164 0.00144741
1.41666667 0.39000000 0.00198450 0.00172902
1.50000000 0.47750000 0.00220280 0.00185208
1.58333333 0.55750000 0.00240240 0.00195778
1.66666667 0.66500000 0.00267061 0.00209137
1.75000000 0.76750000 0.00292634 0.00221117
1.83333333 0.84750000 0.00312593 0.00230031
1.91666667 0.89500000 0.00324444 0.00235162
2.00000000 0.94750000 0.00337543 0.00240705


0.00000000 0.97750000 0.00345027 0.00243815
0.06666667 0.94750000 0.00337543 0.00240705
0.13333333 0.89250000 0.00323820 0.00234895
0.20000000 0.75750000 0.00290139 0.00219978
0.26666667 0.61750000 0.00255210 0.00203343
0.33333333 0.55000000 0.00238369 0.00194812
0.40000000 0.32750000 0.00182856 0.00163543
0.46666667 0.20500000 0.00152293 0.00143429
0.53333333 0.08000000 0.00121106 0.00119447
0.60000000 0.03500000 0.00109879 0.00109531
0.66666667 0.03250000 0.00109255 0.00108953
0.73333333 0.03750000 0.00110503 0.00110105
0.80000000 0.06500000 0.00117364 0.00116236
0.86666667 0.10000000 0.00126096 0.00123598
0.93333333 0.16000000 0.00141066 0.00135288
1.00000000 0.13000000 0.00133581 0.00129575
1.06666667 0.15750000 0.00140442 0.00134821
1.13333333 0.11500000 0.00129839 0.00126622
1.20000000 0.08000000 0.00121106 0.00119447
1.26666667 0.05250000 0.00114245 0.00113490
1.33333333 0.02500000 0.00107384 0.00107203
1.40000000 0.01750000 0.00105513 0.00105422
1.46666667 0.03750000 0.00110503 0.00110105
1.53333333 0.12250000 0.00131710 0.00128107
1.60000000 0.19750000 0.00150422 0.00142105
1.66666667 0.39250000 0.00199073 0.00173266
1.73333333 0.44500000 0.00212172 0.00180736
1.80000000 0.69500000 0.00274545 0.00212714
1.86666667 0.79750000 0.00300119 0.00224502
1.93333333 0.89750000 0.00325068 0.00235429
2.00000000 0.95500000 0.00339414 0.00241486


0.00000000 0.85750000 0.00315088 0.00231121
0.08333333 0.85750000 0.00315088 0.00231121
0.16666667 0.57250000 0.00243982 0.00197697
0.25000000 0.37500000 0.00194707 0.00170703
0.33333333 0.17250000 0.00144185 0.00137598
0.41666667 0.08750000 0.00122978 0.00121020
0.50000000 0.08250000 0.00121730 0.00119974
0.58333333 0.13500000 0.00134829 0.00130545
0.66666667 0.11750000 0.00130462 0.00127119
0.75000000 0.10500000 0.00127344 0.00124614
0.83333333 0.07000000 0.00118611 0.00117316
0.91666667 0.06500000 0.00117364 0.00116236
1.00000000 0.08000000 0.00121106 0.00119447
1.08333333 0.15250000 0.00139195 0.00133883
1.16666667 0.16250000 0.00141690 0.00135753
1.25000000 0.15000000 0.00138571 0.00133411
1.33333333 0.10250000 0.00126720 0.00124107
1.41666667 0.10000000 0.00126096 0.00123598
1.50000000 0.07500000 0.00119859 0.00118386
1.58333333 0.15000000 0.00138571 0.00133411
1.66666667 0.29250000 0.00174124 0.00158059
1.75000000 0.46750000 0.00217785 0.00183843
1.83333333 0.63000000 0.00258328 0.00204884
1.91666667 0.83750000 0.00310098 0.00228936
2.00000000 0.89500000 0.00324444 0.00235162
